packet_size,ttl,protocol,src_port,dst_port,flags,tcp_window,payload_size
0.027474892395982782,0.0,0.0,0.847553777544596,0.007263247639034628,0.96,0.0011444266422522317,0.02435344827586207
0.02230989956958393,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.02061781609195402
0.02230989956958393,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.02061781609195402
0.006169296987087518,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.004454022988505747
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.0010223544670786603,0.0
0.003945480631276901,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.96,0.0010223544670786603,0.0022270114942528735
0.003945480631276901,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.001052872510872053,0.0022270114942528735
0.024390243902439025,0.2125984251968504,0.35294117647058826,0.007263247639034628,0.7641985834207765,0.96,0.0010986495765621424,0.022701149425287358
0.001721664275466284,0.25196850393700787,0.35294117647058826,0.7641985834207765,0.007263247639034628,0.64,0.0010223544670786603,0.0
0.02374461979913917,0.0,0.0,0.007263247639034628,0.847553777544596,0.96,0.0005188067444876783,0.02061781609195402
0.02374461979913917,0.0,0.0,0.007263247639034628,0.847553777544596,0.96,0.0005645838101777677,0.02061781609195402
0.00824964131994261,0.0,0.0,0.007263247639034628,0.847553777544596,0.96,0.0005645838101777677,0.0051005747126436785
0.0031563845050215206,0.0,0.0,0.847553777544596,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.005380200860832138,0.0,0.0,0.847553777544596,0.007263247639034628,0.96,0.0011749446860456244,0.0022270114942528735
0.02374461979913917,0.0,0.0,0.007263247639034628,0.8474226128016789,0.96,0.0005188067444876783,0.02061781609195402
0.02374461979913917,0.0,0.0,0.007263247639034628,0.8474226128016789,0.96,0.0005188067444876783,0.02061781609195402
0.0031563845050215206,0.0,0.0,0.8474226128016789,0.007263247639034628,0.64,0.0011749446860456244,0.0
0.00824964131994261,0.0,0.0,0.007263247639034628,0.8474226128016789,0.96,0.0005188067444876783,0.0051005747126436785
0.005380200860832138,0.0,0.0,0.8474226128016789,0.007263247639034628,0.96,0.0011749446860456244,0.0022270114942528735
